id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
209350,tt2392326,0.570444,10000000,2225098,Le Week-End,jim broadbent|lindsay duncan|jeff goldblum|olly alexander|brice beaugier,,roger michell,,,"Nick and Meg Burrows return to Paris, the city where they honeymooned, to celebrate their 30th wedding anniversary and rediscover some romance in their long-lived marriage. The film follows the couple as long-established tensions in their marriage break out in humorous and often painful ways.",93,comedy|drama,le bureau|film4 productions,10/4/13,32,6.4,2013,0.0,2082765.94111601
209263,tt2390361,0.425018,8000000,25288872,Enough Said,julia louis-dreyfus|catherine keener|james gandolfini|toni collette|ben falcone,,nicole holofcener,,masseuse|thanksgiving|party|mother daughter relationship|dating,"Eva is a divorced soon-to-be empty-nester wondering about her next act. Then she meets Marianne, the embodiment of her perfect self. Armed with a restored outlook on being middle-aged and single, Eva decides to take a chance on her new love interest Albert â€” a sweet, funny and like-minded man. But things get complicated when Eva discovers that Albert is in fact the dreaded exâ€“husband of Marianne...",93,comedy|drama|romance,fox searchlight pictures,9/18/13,251,6.5,2013,0.0,23671227.6451834
181330,tt2609912,0.340767,2500000,32230907,Kevin Hart: Let Me Explain,kevin hart|david terrell|david jason perez|justine herron|harry ratchford,,leslie small,Witness the birth of a legend,,"Based on Kevin Hart's 2012 ""Let Me Explain"" concert tour, which included 10 countries and 80 cities with over $32 million in ticket sales.",75,documentary|comedy,codeblack entertainment|hartbeat productions,7/3/13,75,7.1,2013,0.0,30169203.9410748
111479,tt1786751,0.40224899999999997,5000000,40400,CBGB,alan rickman|rupert grint|malin ã…kerman|johnny galecki|stana katic,,randall miller,"50,000 bands and 1 disgusting bathroom",night life|music|punk rock|ramones|nyc,CBGB looks at New York's dynamic punk rock scene through the lens of the ground-breaking Lower East Side club started by eccentric Hilly Kristal (Alan Rickman) in 1973 which launched thousands of bands.,101,drama|music,rampart films|unclaimed freight productions,10/11/13,28,6.2,2013,0.0,37815.7474507131
166879,tt1937269,0.283595,500000,7965,One Small Hitch,shane mcrae|aubrey dollar|daniel j. travanti|janet ulrich brooks|robert belushi,,john burgess,,engagement|wedding,"On a flight home to Chicago for a family wedding, childhood friends Josh and Molly innocently agree to fake a wedding engagement to make Josh's dying father happy. Things quickly get out of hand with their two boisterous families, and a series of events causes them to pretend to be a couple and start planning a phony wedding. When the playacting begins to foster real feelings, the two must make some serious decisions: Split up and return to their lives in LA, or make a life as a couple back in Chicago?",100,romance|comedy,principle entertainment,2/14/13,24,6.7,2013,0.0,7455.50565457748
10328,tt0088933,0.76343,17500000,85313124,Cocoon,steve guttenberg|tahnee welch|brian dennehy|don ameche|wilford brimley,,ron howard,"Beyond the innocence of youth, and the wisdom of age, lies the wonder of... Cocoon",swimming pool|alien|tears|police car|mahjong,"A group of aliens return to earth to take back some cocoons of their people they left behind from an earlier trip. They kept the recovered cocoons in the swimming pool of a house they rented in a small Florida town. Their mission is hampered by a number of old people from an elderly home nearby, who have been secretly using the pool and discovering the unusual power of these cocoons.",117,comedy|drama|science fiction,twentieth century fox film corporation|slm production group|zanuck/brown productions,6/21/85,134,6.5,1985,0.0,172943868.785595
11418,tt0089670,0.715873,17000000,49364621,National Lampoonâ€™s European Vacation,chevy chase|beverly d'angelo|dana hill|jason lively|mel smith,,amy heckerling,"For over two thousand years, Europe has survived many great disasters. Now for the real test. Chevy Chase & his family are coming from America!",london|game show|chaos|travel|family vacation,"The Griswalds win a vacation to Europe on a game show, and thus pack their bags for the continent. They do their best to catch the flavor of Europe, but they just don't know how to be be good tourists. Besides, they have trouble taking holidays in countries where they CAN speak the language.",95,adventure|comedy|romance,warner bros.,7/25/85,108,5.9,1985,0.0,100070283.874198
10157,tt0089822,0.709989,7600000,55600000,Police Academy 2: Their First Assignment,steve guttenberg|bubba smith|david graf|michael winslow|bobcat goldthwait,,jerry paris,"To protect, to serve... and make you laugh. America's funniest crimebusters are back!",handcuffs|police chief|police operation|spying|investigation,"Officer Carey Mahoney and his cohorts have finally graduated from the Police Academy and are about to hit the streets on their first assignment. Question is, are they ready to do battle with a band of graffiti-tagging terrorists? Time will tell, but don't sell short this cheerful band of doltish boys in blue.",87,action|comedy|crime,warner bros.|the ladd company,3/28/85,160,5.4,1985,0.0,112710432.50601299
20721,tt0088936,0.640586,7000000,20345361,Code of Silence,chuck norris|mike genovese|henry silva|bert remsen|nathan davis,,andrew davis,Eddie Cusack's a good cop having a very bad day.,,A Chicago cop is caught in a middle of a gang war while his own comrades shun him because he wants to take an irresponsible cop down.,101,action|thriller|crime|drama,orion pictures|raymond wagner productions,5/3/85,11,6.1,1985,0.0,41243425.1403052
11814,tt0090305,0.623668999999999,7500000,38934048,Weird Science,anthony michael hall|kelly lebrock|ilan mitchell-smith|bill paxton|suzanne snyder,,john hughes,"If you can't get a date, make one!",nerd|biker|teenager|morphing|male fantasy,"Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.",94,comedy|romance|fantasy,universal studios,2/8/85,181,6.3,1985,0.0,78925780.3829114
8879,tt0089767,0.6198170000000001,6900000,41410568,Pale Rider,clint eastwood|michael moriarty|carrie snodgress|chris penn|richard dysart,,clint eastwood,... and hell followed with him.,gunslinger|showdown|marshal|blackmail|mine,A small gold mining camp is terrorised by a ruthless land owner wanting to take their land. Clint Eastwood arrives riding a pale horse just as a young girl is praying to God to help the miners. He is revealed to be a preacher with mysterious and possible otherworldly origins who teams up with the miners to defeat the land owner and the corrupt sheriff.,115,romance|western,warner bros.|malpaso company,6/28/85,120,6.8,1985,0.0,83946097.65467021
11177,tt0089560,0.617559,8000000,42400000,Mask,cher|sam elliott|eric stoltz|estelle getty|laura dern,,peter bogdanovich,They told 16 year old Rocky Dennis he could never be like everyone else. So he was determined to be better.,deformation|rocker|falling in love|disabled,A boy with a massive facial skull deformity and biker gang mother attempts to live as normal a life as possible under the circumstances.,120,drama,universal pictures,3/8/85,30,7.1,1985,0.0,85951840.6160963
14370,tt0089886,0.497699,8000000,13000000,Real Genius,val kilmer|gabriel jarret|michelle meyrink|william atherton|jon gries,,martha coolidge,"Who ELSE can turn lasers into light shows, aircraft into armchairs, and high-tech into hijinks?",laser|ego|teen comedy|science|usaf,"Chris is the top brain who just wants to party, Mitch is the 15-year-old college wiz kid. Supposedly hard at work on a lab project with a mysterious deadline, they still find time to use their genius to discover new ways to have fun.",106,comedy|romance,tristar pictures|delphi iii productions,8/7/85,56,6.8,1985,0.0,26353158.679463398
1816,tt0088915,0.386036,27000000,14202899,A Chorus Line,michael douglas|vicki frederick|janet jones|yamil borges|jan gan boyd,,richard attenborough,,childhood memory|musical|stage show|backstage|gay interest,"A group of dancers congregate on the stage of a Broadway theatre to audition for a new musical production directed by Zach (Michael Douglas). After the initial eliminations, seventeen hopefuls remain, among them Cassie (Alyson Reed), who once had a tempestuous romantic relationship with Zach. She is desperate enough for work to humble herself and audition for him; whether he's willing to let professionalism overcome his personal feelings about their past remains to be seen.As the film unfolds, the backstory of each of the dancers is revealed. Some are funny, some ironic, some heartbreaking. No matter what their background, however, they all have one thing in common - a passion for dance.",113,drama|music,"embassy films|feuer and martin production, a|polygram pictures",12/10/85,15,6.6,1985,0.0,28791634.6965687
11864,tt0089092,0.354754,40000000,12303411,Enemy Mine,"dennis quaid|louis gossett, jr.|brion james|richard marcus|carolyn mccormick",,wolfgang petersen,Enemies because they were taught to be. Survivors because they had to be.,mine|slavery|space battle|future|complicated birth,"A soldier from Earth crashlands on an alien world after sustaining battle damage. Eventually he encounters another survivor, but from the enemy species he was fighting; they band together to survive on this hostile world. In the end the human finds himself caring for his enemy in a completely unexpected way.",108,drama|science fiction,twentieth century fox film corporation|slm production group|bavaria film|kings road entertainment,12/12/85,108,6.7,1985,0.0,24941057.1062812
11557,tt0090060,0.32766999999999996,10000000,37803872,St. Elmo's Fire,emilio estevez|rob lowe|andrew mccarthy|demi moore|judd nelson,,joel schumacher,The passion burns deep.,friendship|secret admirer|post college,"Seven friends - Alec, Billy, Jules, Kevin, Kirby, Leslie and Wendy - are trying to navigate through life and their friendships following college graduation. Alec, who aspires to political life, has just shown his true colors by changing his allegiance from Democrat to Republican, which freaks out girlfriend Leslie, who he wants to marry. Budding architect Leslie, on the other hand, has an independent streak. She believes she has to make a name for herself to find out who she is before she can truly commit to another person in marriage. But Leslie and Alec have decided to live together. Because Leslie refuses to marry Alec, he believes that justifies certain behavior. Kirby, who wants to become a lawyer and who pays for his schooling by working as a waiter at their local hangout called St. Elmo's Bar, and struggling writer Kevin are currently roommates. They are on opposite extremes of the romance spectrum.",110,drama|romance,columbia pictures,6/28/85,62,5.7,1985,0.0,76634725.9626251
9846,tt0090180,0.183801,6000000,17307019,To Live and Die in L.A.,william petersen|willem dafoe|john pankow|debra feuer|john turturro,http://www.mgm.com/#/our-titles/2024/To-Live-and-Die-in-L.A.,william friedkin,A federal agent is dead. A killer is loose. And the City of Angels is about to explode.,hold-up robbery|cops|counterfeit|los angeles|secret service,"In director William Friedkin's supercharged thriller, William L. Petersen plays a ""hot dog"" special agent of the Secret Service who's out to arrest and convict an arrogant counterfeiter (William Dafoe) who has eluded the law for years and who flaunts his success. Dafoe has been asking for a down payment on a sale of bogus bills, but the amount is larger than the secret can authorize Petersen, undercover, to pay to entrap Dafoe in a ""sting"" operation. Petersen is forced to set up a dangerous plan to steal the advance money from another crook (John Turturro) and use it to buy bogus bills and bust the counterfeiter.As the film winds to its dark and exciting resolution, the distinction between the pursuing law enforcers and the pursued criminals will continue to blur.",116,action|crime|thriller,united artists|slm production group|metro-goldwyn-mayer (mgm)|new century productions,11/1/85,45,6.8,1985,0.0,35084201.3827299
